time,angle_x_filter_R,angle_x_filter_L,angle_x_filter_M,angle_y_filter_R,angle_y_filter_L,angle_y_filter_M,angle_x_raw_R,angle_x_raw_L,angle_x_raw_M,angle_y_raw_R,angle_y_raw_L,angle_y_raw_M,radiation_R,radiation_L,radiation_M,temp_R,temp_L,temp_M
2018-01-29 21:35:58.914,-0.585,-0.84,-0.694,0.07,-0.215,-0.244,-0.591,-0.845,-0.701,0.067,-0.202,-0.245,759.0,755.0,764.0,21.9,23.4,25.3
2018-01-29 21:35:59.039,-0.585,-0.841,-0.694,0.071,-0.213,-0.243,-0.584,-0.834,-0.696,0.062,-0.202,-0.25,759.0,755.0,763.0,21.9,23.3,25.4
2018-01-29 21:35:59.164,-0.585,-0.841,-0.694,0.072,-0.213,-0.243,-0.588,-0.846,-0.702,0.057,-0.225,-0.254,759.0,756.0,764.0,21.9,23.3,25.4
2018-01-29 21:35:59.289,-0.586,-0.842,-0.694,0.072,-0.212,-0.243,-0.584,-0.849,-0.701,0.073,-0.215,-0.245,759.0,756.0,764.0,21.8,23.3,25.4
2018-01-29 21:35:59.445,-0.586,-0.842,-0.694,0.071,-0.211,-0.242,-0.588,-0.842,-0.7,0.057,-0.231,-0.236,759.0,756.0,764.0,21.8,23.2,25.4
2018-01-29 21:35:59.570,-0.586,-0.842,-0.694,0.07,-0.211,-0.242,-0.589,-0.844,-0.7,0.073,-0.222,-0.258,758.0,756.0,765.0,21.7,23.2,25.3
2018-01-29 21:35:59.694,-0.586,-0.843,-0.695,0.07,-0.211,-0.242,-0.593,-0.849,-0.695,0.078,-0.226,-0.252,758.0,756.0,766.0,21.7,23.2,25.3
2018-01-29 21:35:59.819,-0.587,-0.843,-0.695,0.069,-0.212,-0.243,-0.596,-0.842,-0.697,0.057,-0.22,-0.248,759.0,755.0,766.0,21.7,23.2,25.2
2018-01-29 21:35:59.944,-0.587,-0.843,-0.696,0.068,-0.213,-0.244,-0.596,-0.844,-0.698,0.057,-0.223,-0.25,759.0,755.0,767.0,21.6,23.1,25.1
2018-01-29 21:36:00.116,-0.588,-0.843,-0.696,0.066,-0.214,-0.246,-0.588,-0.842,-0.707,0.057,-0.22,-0.25,759.0,755.0,767.0,21.6,23.1,25.1
2018-01-29 21:36:00.241,-0.588,-0.843,-0.697,0.065,-0.216,-0.248,-0.593,-0.844,-0.71,0.068,-0.223,-0.256,760.0,755.0,768.0,21.6,23.1,25.1
2018-01-29 21:36:00.365,-0.588,-0.843,-0.698,0.064,-0.217,-0.249,-0.591,-0.855,-0.694,0.067,-0.233,-0.245,760.0,755.0,768.0,21.6,23.0,25.1
2018-01-29 21:36:00.490,-0.588,-0.844,-0.698,0.063,-0.218,-0.249,-0.596,-0.851,-0.693,0.057,-0.23,-0.252,760.0,755.0,768.0,21.6,23.0,25.1
2018-01-29 21:36:00.631,-0.589,-0.844,-0.699,0.062,-0.219,-0.25,-0.593,-0.855,-0.702,0.046,-0.233,-0.254,760.0,755.0,768.0,21.6,22.9,25.1
2018-01-29 21:36:00.802,-0.589,-0.845,-0.699,0.061,-0.22,-0.25,-0.588,-0.849,-0.693,0.057,-0.226,-0.254,759.0,756.0,768.0,21.7,22.9,25.0
2018-01-29 21:36:00.927,-0.59,-0.845,-0.7,0.061,-0.221,-0.25,-0.592,-0.846,-0.696,0.051,-0.223,-0.239,759.0,757.0,768.0,21.7,22.8,25.0
2018-01-29 21:36:01.052,-0.59,-0.846,-0.7,0.06,-0.222,-0.25,-0.595,-0.851,-0.7,0.062,-0.228,-0.258,759.0,757.0,768.0,21.7,22.7,25.0
2018-01-29 21:36:01.177,-0.591,-0.846,-0.7,0.06,-0.223,-0.25,-0.591,-0.849,-0.702,0.067,-0.226,-0.254,759.0,758.0,767.0,21.7,22.7,25.1
2018-01-29 21:36:01.333,-0.591,-0.847,-0.7,0.059,-0.223,-0.25,-0.596,-0.853,-0.706,0.057,-0.22,-0.241,758.0,758.0,767.0,21.7,22.7,25.1
2018-01-29 21:36:01.457,-0.591,-0.848,-0.7,0.058,-0.224,-0.249,-0.588,-0.846,-0.719,0.057,-0.225,-0.244,758.0,757.0,766.0,21.7,22.7,25.2
2018-01-29 21:36:01.582,-0.592,-0.848,-0.7,0.058,-0.224,-0.249,-0.588,-0.856,-0.708,0.065,-0.223,-0.252,757.0,757.0,766.0,21.7,22.8,25.2
2018-01-29 21:36:01.707,-0.592,-0.849,-0.701,0.058,-0.224,-0.249,-0.598,-0.851,-0.701,0.051,-0.23,-0.245,757.0,756.0,766.0,21.7,22.9,25.2
2018-01-29 21:36:01.832,-0.592,-0.849,-0.701,0.058,-0.224,-0.249,-0.598,-0.857,-0.702,0.051,-0.235,-0.254,757.0,755.0,766.0,21.8,23.0,25.2
2018-01-29 21:36:02.003,-0.592,-0.849,-0.701,0.058,-0.224,-0.249,-0.597,-0.86,-0.704,0.052,-0.226,-0.254,756.0,754.0,767.0,21.8,23.1,25.2
2018-01-29 21:36:02.128,-0.593,-0.85,-0.702,0.057,-0.225,-0.249,-0.588,-0.844,-0.704,0.057,-0.222,-0.254,756.0,753.0,768.0,21.9,23.1,25.2
2018-01-29 21:36:02.257,-0.593,-0.85,-0.702,0.057,-0.225,-0.249,-0.602,-0.847,-0.707,0.056,-0.226,-0.25,756.0,753.0,769.0,21.9,23.2,25.1
2018-01-29 21:36:02.382,-0.593,-0.851,-0.703,0.057,-0.226,-0.249,-0.604,-0.855,-0.708,0.057,-0.233,-0.252,756.0,753.0,769.0,21.9,23.3,25.1
2018-01-29 21:36:02.507,-0.594,-0.851,-0.703,0.057,-0.226,-0.25,-0.6,-0.859,-0.7,0.051,-0.23,-0.244,756.0,752.0,770.0,21.9,23.3,25.1
2018-01-29 21:36:02.647,-0.594,-0.851,-0.704,0.057,-0.227,-0.25,-0.595,-0.856,-0.71,0.04,-0.235,-0.241,757.0,752.0,770.0,21.9,23.3,25.1
2018-01-29 21:36:02.803,-0.594,-0.851,-0.704,0.056,-0.227,-0.251,-0.592,-0.857,-0.707,0.051,-0.223,-0.25,757.0,752.0,770.0,21.9,23.3,25.1
2018-01-29 21:36:02.928,-0.595,-0.852,-0.705,0.056,-0.227,-0.251,-0.596,-0.851,-0.697,0.057,-0.228,-0.237,757.0,752.0,770.0,21.8,23.4,25.2
2018-01-29 21:36:03.053,-0.595,-0.852,-0.705,0.055,-0.228,-0.252,-0.589,-0.857,-0.707,0.06,-0.235,-0.261,757.0,752.0,769.0,21.8,23.4,25.2
2018-01-29 21:36:03.177,-0.596,-0.852,-0.706,0.055,-0.228,-0.252,-0.596,-0.86,-0.703,0.057,-0.226,-0.245,758.0,752.0,769.0,21.8,23.3,25.3
2018-01-29 21:36:03.318,-0.596,-0.852,-0.706,0.054,-0.228,-0.252,-0.596,-0.86,-0.704,0.057,-0.238,-0.254,758.0,752.0,769.0,21.7,23.3,25.3
2018-01-29 21:36:03.489,-0.596,-0.853,-0.706,0.054,-0.228,-0.253,-0.592,-0.855,-0.71,0.051,-0.233,-0.256,758.0,752.0,768.0,21.7,23.3,25.3
2018-01-29 21:36:03.614,-0.596,-0.853,-0.706,0.053,-0.228,-0.253,-0.592,-0.855,-0.706,0.051,-0.233,-0.263,758.0,752.0,768.0,21.7,23.3,25.3
2018-01-29 21:36:03.739,-0.596,-0.853,-0.706,0.053,-0.228,-0.253,-0.6,-0.846,-0.707,0.051,-0.235,-0.261,758.0,751.0,767.0,21.7,23.3,25.4
2018-01-29 21:36:03.864,-0.597,-0.854,-0.706,0.053,-0.228,-0.253,-0.596,-0.855,-0.705,0.057,-0.233,-0.25,758.0,751.0,767.0,21.7,23.2,25.4
2018-01-29 21:36:04.035,-0.597,-0.854,-0.707,0.052,-0.229,-0.253,-0.603,-0.857,-0.708,0.051,-0.223,-0.259,758.0,750.0,765.0,21.7,23.2,25.4
2018-01-29 21:36:04.160,-0.598,-0.855,-0.707,0.052,-0.23,-0.254,-0.6,-0.86,-0.702,0.051,-0.236,-0.254,758.0,750.0,764.0,21.6,23.1,25.5
2018-01-29 21:36:04.285,-0.599,-0.855,-0.707,0.051,-0.23,-0.254,-0.612,-0.855,-0.717,0.058,-0.233,-0.252,757.0,750.0,764.0,21.6,23.1,25.5
2018-01-29 21:36:04.410,-0.599,-0.856,-0.707,0.051,-0.23,-0.254,-0.608,-0.878,-0.72,0.052,-0.201,-0.248,757.0,750.0,764.0,21.6,23.0,25.5
2018-01-29 21:36:04.550,-0.6,-0.856,-0.707,0.051,-0.231,-0.254,-0.606,-0.855,-0.707,0.051,-0.233,-0.261,757.0,751.0,764.0,21.5,22.9,25.5
2018-01-29 21:36:04.706,-0.601,-0.857,-0.707,0.051,-0.231,-0.253,-0.599,-0.857,-0.708,0.046,-0.246,-0.259,757.0,751.0,764.0,21.5,22.8,25.5
2018-01-29 21:36:04.831,-0.602,-0.858,-0.707,0.051,-0.231,-0.253,-0.607,-0.86,-0.715,0.046,-0.236,-0.252,757.0,752.0,764.0,21.5,22.7,25.5
2018-01-29 21:36:04.956,-0.603,-0.858,-0.707,0.051,-0.231,-0.253,-0.588,-0.864,-0.706,0.074,-0.241,-0.243,757.0,753.0,765.0,21.6,22.6,25.5
2018-01-29 21:36:05.081,-0.603,-0.858,-0.707,0.051,-0.231,-0.253,-0.6,-0.86,-0.713,0.051,-0.236,-0.263,756.0,753.0,765.0,21.6,22.5,25.5
2018-01-29 21:36:05.237,-0.603,-0.859,-0.707,0.051,-0.232,-0.253,-0.604,-0.869,-0.712,0.057,-0.235,-0.254,756.0,754.0,765.0,21.6,22.4,25.4
2018-01-29 21:36:05.393,-0.603,-0.859,-0.708,0.051,-0.232,-0.255,-0.611,-0.862,-0.716,0.041,-0.228,-0.261,756.0,755.0,766.0,21.6,22.4,25.3
2018-01-29 21:36:05.517,-0.603,-0.86,-0.709,0.051,-0.233,-0.255,-0.6,-0.862,-0.716,0.051,-0.226,-0.261,756.0,755.0,767.0,21.6,22.3,25.2
2018-01-29 21:36:05.642,-0.603,-0.86,-0.71,0.051,-0.233,-0.256,-0.605,-0.864,-0.721,0.041,-0.241,-0.267,755.0,756.0,767.0,21.7,22.2,25.1
2018-01-29 21:36:05.767,-0.604,-0.86,-0.711,0.051,-0.233,-0.257,-0.607,-0.862,-0.717,0.046,-0.251,-0.263,755.0,756.0,768.0,21.7,22.2,25.1
2018-01-29 21:36:05.939,-0.604,-0.86,-0.712,0.05,-0.233,-0.257,-0.604,-0.862,-0.712,0.057,-0.239,-0.256,755.0,755.0,768.0,21.7,22.3,25.0
2018-01-29 21:36:06.063,-0.604,-0.861,-0.713,0.05,-0.234,-0.258,-0.601,-0.864,-0.708,0.046,-0.231,-0.259,755.0,755.0,768.0,21.7,22.4,25.0
2018-01-29 21:36:06.204,-0.605,-0.861,-0.713,0.049,-0.235,-0.258,-0.604,-0.862,-0.715,0.035,-0.239,-0.252,755.0,754.0,767.0,21.7,22.5,25.1
2018-01-29 21:36:06.332,-0.605,-0.862,-0.714,0.049,-0.235,-0.259,-0.607,-0.86,-0.715,0.046,-0.238,-0.274,755.0,753.0,767.0,21.7,22.6,25.1
2018-01-29 21:36:06.456,-0.606,-0.862,-0.714,0.048,-0.236,-0.26,-0.618,-0.864,-0.713,0.05,-0.241,-0.265,755.0,752.0,766.0,21.6,22.7,25.2
2018-01-29 21:36:06.597,-0.606,-0.862,-0.714,0.048,-0.237,-0.26,-0.608,-0.869,-0.72,0.052,-0.235,-0.269,755.0,751.0,766.0,21.6,22.8,25.2
2018-01-29 21:36:06.768,-0.607,-0.862,-0.714,0.047,-0.237,-0.261,-0.611,-0.869,-0.716,0.041,-0.235,-0.261,756.0,750.0,766.0,21.6,22.9,25.2
2018-01-29 21:36:06.893,-0.607,-0.863,-0.715,0.047,-0.238,-0.261,-0.582,-0.871,-0.713,0.085,-0.248,-0.254,756.0,750.0,765.0,21.6,22.9,25.3
2018-01-29 21:36:07.018,-0.607,-0.863,-0.715,0.046,-0.239,-0.261,-0.604,-0.86,-0.72,0.046,-0.238,-0.269,756.0,751.0,765.0,21.6,22.8,25.3
2018-01-29 21:36:07.143,-0.608,-0.863,-0.715,0.046,-0.239,-0.261,-0.612,-0.869,-0.723,0.046,-0.246,-0.241,756.0,751.0,765.0,21.6,22.8,25.3
2018-01-29 21:36:07.314,-0.608,-0.864,-0.715,0.045,-0.24,-0.262,-0.608,-0.878,-0.723,0.052,-0.243,-0.267,756.0,751.0,764.0,21.6,22.7,25.3
2018-01-29 21:36:07.439,-0.608,-0.864,-0.716,0.045,-0.24,-0.262,-0.614,-0.868,-0.718,0.029,-0.244,-0.261,756.0,751.0,764.0,21.6,22.6,25.4
2018-01-29 21:36:07.564,-0.608,-0.864,-0.716,0.045,-0.241,-0.262,-0.611,-0.864,-0.724,0.041,-0.241,-0.276,756.0,752.0,764.0,21.6,22.6,25.3
2018-01-29 21:36:07.689,-0.608,-0.865,-0.717,0.044,-0.241,-0.262,-0.603,-0.867,-0.72,0.04,-0.244,-0.269,756.0,752.0,764.0,21.6,22.6,25.3
2018-01-29 21:36:07.829,-0.608,-0.865,-0.718,0.043,-0.242,-0.263,-0.609,-0.864,-0.721,0.062,-0.231,-0.256,756.0,752.0,765.0,21.6,22.6,25.3
2018-01-29 21:36:07.970,-0.608,-0.866,-0.718,0.042,-0.243,-0.263,-0.622,-0.852,-0.696,0.03,-0.251,-0.234,756.0,752.0,765.0,21.6,22.6,25.2
2018-01-29 21:36:08.110,-0.608,-0.866,-0.719,0.041,-0.243,-0.264,-0.614,-0.86,-0.72,0.029,-0.238,-0.28,756.0,753.0,766.0,21.6,22.6,25.2
2018-01-29 21:36:08.235,-0.608,-0.867,-0.719,0.041,-0.244,-0.264,-0.603,-0.876,-0.727,0.04,-0.253,-0.272,756.0,753.0,767.0,21.6,22.6,25.1
2018-01-29 21:36:08.360,-0.608,-0.866,-0.719,0.04,-0.243,-0.265,-0.61,-0.871,-0.717,0.035,-0.249,-0.273,755.0,753.0,767.0,21.7,22.6,25.1
2018-01-29 21:36:08.516,-0.609,-0.866,-0.72,0.04,-0.243,-0.266,-0.611,-0.869,-0.724,0.041,-0.246,-0.265,755.0,753.0,768.0,21.7,22.7,25.0
2018-01-29 21:36:08.672,-0.609,-0.865,-0.72,0.039,-0.242,-0.267,-0.611,-0.871,-0.724,0.041,-0.248,-0.276,754.0,754.0,768.0,21.8,22.7,25.0
2018-01-29 21:36:08.796,-0.61,-0.865,-0.72,0.038,-0.242,-0.267,-0.614,-0.867,-0.724,0.029,-0.244,-0.265,754.0,754.0,768.0,21.8,22.7,25.0
2018-01-29 21:36:08.921,-0.611,-0.865,-0.721,0.038,-0.242,-0.268,-0.619,-0.876,-0.726,0.041,-0.253,-0.274,754.0,755.0,768.0,21.8,22.7,25.0
2018-01-29 21:36:09.046,-0.612,-0.865,-0.721,0.038,-0.242,-0.268,-0.611,-0.876,-0.724,0.041,-0.253,-0.276,754.0,755.0,768.0,21.8,22.7,25.0
2018-01-29 21:36:09.218,-0.612,-0.865,-0.722,0.038,-0.242,-0.268,-0.614,-0.89,-0.717,0.029,-0.212,-0.273,754.0,754.0,768.0,21.8,22.7,24.9
2018-01-29 21:36:09.337,-0.613,-0.866,-0.722,0.038,-0.243,-0.269,-0.615,-0.867,-0.72,0.035,-0.236,-0.28,754.0,754.0,768.0,21.9,22.7,24.9
2018-01-29 21:36:09.462,-0.614,-0.867,-0.723,0.038,-0.243,-0.269,-0.611,-0.88,-0.724,0.041,-0.259,-0.276,754.0,753.0,768.0,21.9,22.8,24.9
2018-01-29 21:36:09.633,-0.614,-0.868,-0.723,0.037,-0.244,-0.269,-0.618,-0.894,-0.729,0.047,-0.261,-0.271,754.0,752.0,768.0,21.8,22.9,25.0
2018-01-29 21:36:09.774,-0.615,-0.869,-0.723,0.037,-0.245,-0.269,-0.622,-0.878,-0.733,0.03,-0.244,-0.272,755.0,751.0,767.0,21.8,23.0,25.1
2018-01-29 21:36:09.898,-0.615,-0.87,-0.723,0.037,-0.246,-0.269,-0.62,-0.869,-0.726,0.029,-0.257,-0.263,756.0,751.0,766.0,21.8,23.1,25.2
2018-01-29 21:36:10.023,-0.615,-0.872,-0.723,0.037,-0.247,-0.269,-0.612,-0.876,-0.718,0.044,-0.254,-0.277,756.0,750.0,766.0,21.8,23.2,25.3
2018-01-29 21:36:10.179,-0.616,-0.872,-0.723,0.037,-0.248,-0.269,-0.618,-0.869,-0.729,0.024,-0.246,-0.282,757.0,749.0,766.0,21.8,23.2,25.3
2018-01-29 21:36:10.320,-0.616,-0.873,-0.724,0.036,-0.249,-0.269,-0.622,-0.873,-0.726,0.03,-0.249,-0.285,757.0,749.0,766.0,21.8,23.2,25.4
2018-01-29 21:36:10.444,-0.616,-0.874,-0.724,0.036,-0.25,-0.269,-0.617,-0.882,-0.729,0.04,-0.259,-0.282,757.0,749.0,766.0,21.8,23.2,25.4
2018-01-29 21:36:10.569,-0.616,-0.874,-0.725,0.035,-0.251,-0.27,-0.626,-0.88,-0.724,0.024,-0.257,-0.274,757.0,750.0,765.0,21.8,23.1,25.4
2018-01-29 21:36:10.694,-0.617,-0.875,-0.725,0.035,-0.251,-0.27,-0.615,-0.88,-0.734,0.035,-0.259,-0.279,756.0,750.0,765.0,21.8,23.0,25.4
2018-01-29 21:36:10.866,-0.617,-0.875,-0.726,0.034,-0.252,-0.271,-0.621,-0.876,-0.728,0.035,-0.253,-0.284,756.0,751.0,766.0,21.8,23.0,25.4
2018-01-29 21:36:10.990,-0.618,-0.876,-0.727,0.034,-0.252,-0.272,-0.618,-0.822,-0.729,0.024,-0.184,-0.271,756.0,751.0,766.0,21.8,22.9,25.3
2018-01-29 21:36:11.115,-0.618,-0.876,-0.727,0.033,-0.252,-0.273,-0.615,-0.876,-0.723,0.035,-0.253,-0.289,755.0,752.0,766.0,21.8,22.9,25.3
2018-01-29 21:36:11.240,-0.619,-0.876,-0.728,0.033,-0.252,-0.274,-0.622,-0.873,-0.736,0.03,-0.25,-0.279,755.0,752.0,766.0,21.8,22.9,25.2
2018-01-29 21:36:11.380,-0.619,-0.876,-0.728,0.033,-0.251,-0.275,-0.614,-0.887,-0.729,0.029,-0.265,-0.271,755.0,753.0,767.0,21.8,22.9,25.1
2018-01-29 21:36:11.536,-0.62,-0.876,-0.729,0.033,-0.251,-0.275,-0.633,-0.878,-0.732,0.024,-0.256,-0.27,755.0,753.0,767.0,21.8,22.9,25.1
2018-01-29 21:36:11.661,-0.621,-0.876,-0.73,0.032,-0.25,-0.279,-0.626,-0.869,-0.736,0.024,-0.246,-0.291,755.0,754.0,767.0,21.8,22.9,25.1
2018-01-29 21:36:11.786,-0.621,-0.876,-0.73,0.032,-0.25,-0.278,-0.615,-0.88,-0.726,0.047,-0.257,-0.279,754.0,754.0,767.0,21.8,22.9,25.1
2018-01-29 21:36:11.911,-0.622,-0.876,-0.73,0.032,-0.25,-0.278,-0.626,-0.876,-0.739,0.024,-0.254,-0.277,754.0,754.0,767.0,21.9,22.9,25.1
2018-01-29 21:36:12.067,-0.622,-0.877,-0.732,0.032,-0.25,-0.278,-0.621,-0.883,-0.734,0.035,-0.272,-0.281,754.0,755.0,767.0,21.9,22.8,25.1
2018-01-29 21:36:12.223,-0.622,-0.877,-0.732,0.032,-0.25,-0.278,-0.628,-0.833,-0.731,0.029,-0.172,-0.284,755.0,755.0,767.0,21.9,22.8,25.2
2018-01-29 21:36:12.348,-0.622,-0.877,-0.733,0.032,-0.251,-0.278,-0.628,-0.885,-0.734,0.018,-0.252,-0.281,755.0,755.0,767.0,21.9,22.8,25.2
2018-01-29 21:36:12.472,-0.622,-0.877,-0.733,0.031,-0.251,-0.278,-0.624,-0.883,-0.738,0.024,-0.272,-0.275,756.0,755.0,767.0,21.8,22.8,25.2
2018-01-29 21:36:12.597,-0.623,-0.877,-0.733,0.031,-0.251,-0.279,-0.626,-0.88,-0.74,0.024,-0.257,-0.286,757.0,754.0,767.0,21.8,22.9,25.3
2018-01-29 21:36:12.769,-0.623,-0.877,-0.733,0.031,-0.251,-0.279,-0.626,-0.878,-0.736,0.024,-0.256,-0.279,757.0,754.0,766.0,21.8,22.9,25.3
2018-01-29 21:36:12.894,-0.624,-0.877,-0.734,0.03,-0.252,-0.28,-0.633,-0.885,-0.748,0.024,-0.251,-0.288,758.0,753.0,766.0,21.8,23.0,25.3
2018-01-29 21:36:13.018,-0.624,-0.877,-0.734,0.029,-0.253,-0.28,-0.618,-0.876,-0.733,0.024,-0.253,-0.283,758.0,753.0,766.0,21.8,23.0,25.4
2018-01-29 21:36:13.143,-0.625,-0.878,-0.734,0.028,-0.253,-0.281,-0.633,-0.883,-0.736,0.024,-0.261,-0.279,758.0,752.0,766.0,21.8,23.1,25.3
2018-01-29 21:36:13.284,-0.625,-0.879,-0.734,0.028,-0.253,-0.281,-0.62,-0.883,-0.729,0.029,-0.261,-0.282,758.0,752.0,766.0,21.8,23.1,25.3
2018-01-29 21:36:13.455,-0.626,-0.88,-0.734,0.026,-0.253,-0.282,-0.625,-0.896,-0.738,0.029,-0.274,-0.286,758.0,752.0,767.0,21.8,23.1,25.3
2018-01-29 21:36:13.580,-0.627,-0.881,-0.734,0.025,-0.253,-0.283,-0.634,-0.871,-0.74,0.019,-0.26,-0.286,757.0,752.0,767.0,21.8,23.1,25.2
2018-01-29 21:36:13.705,-0.627,-0.881,-0.734,0.025,-0.254,-0.283,-0.633,-0.896,-0.739,0.024,-0.274,-0.3,757.0,752.0,767.0,21.8,23.1,25.2
2018-01-29 21:36:13.830,-0.627,-0.882,-0.734,0.024,-0.254,-0.284,-0.634,-0.88,-0.732,0.03,-0.259,-0.293,757.0,753.0,767.0,21.8,23.0,25.2
2018-01-29 21:36:13.986,-0.628,-0.882,-0.734,0.024,-0.254,-0.284,-0.637,-0.887,-0.738,0.029,-0.265,-0.283,756.0,753.0,767.0,21.8,23.0,25.2
2018-01-29 21:36:14.142,-0.628,-0.883,-0.734,0.023,-0.255,-0.285,-0.633,-0.887,-0.739,0.024,-0.264,-0.277,756.0,753.0,768.0,21.8,23.0,25.1
2018-01-29 21:36:14.266,-0.628,-0.884,-0.735,0.022,-0.256,-0.285,-0.625,-0.883,-0.733,0.019,-0.261,-0.263,755.0,754.0,768.0,21.8,22.9,25.0
2018-01-29 21:36:14.391,-0.629,-0.884,-0.735,0.022,-0.256,-0.285,-0.624,-0.885,-0.738,0.024,-0.251,-0.286,755.0,754.0,768.0,21.8,22.8,25.1
2018-01-29 21:36:14.532,-0.629,-0.884,-0.735,0.022,-0.257,-0.286,-0.635,-0.887,-0.736,0.024,-0.265,-0.291,755.0,755.0,768.0,21.8,22.8,25.1
2018-01-29 21:36:14.672,-0.629,-0.885,-0.736,0.022,-0.258,-0.286,-0.629,-0.892,-0.731,0.013,-0.269,-0.295,755.0,755.0,768.0,21.8,22.8,25.1
2018-01-29 21:36:14.797,-0.629,-0.885,-0.736,0.022,-0.259,-0.287,-0.634,-0.889,-0.742,0.019,-0.266,-0.295,755.0,755.0,767.0,21.8,22.7,25.2
2018-01-29 21:36:14.922,-0.63,-0.885,-0.737,0.022,-0.26,-0.287,-0.635,-0.887,-0.745,0.024,-0.264,-0.291,755.0,755.0,766.0,21.8,22.7,25.2
2018-01-29 21:36:15.046,-0.63,-0.886,-0.737,0.022,-0.26,-0.288,-0.626,-0.887,-0.742,0.024,-0.264,-0.295,755.0,755.0,766.0,21.8,22.7,25.3
2018-01-29 21:36:15.202,-0.63,-0.886,-0.737,0.022,-0.261,-0.288,-0.638,-0.887,-0.751,0.013,-0.265,-0.297,755.0,755.0,766.0,21.8,22.6,25.3
2018-01-29 21:36:15.337,-0.631,-0.887,-0.738,0.022,-0.261,-0.288,-0.637,-0.88,-0.742,0.029,-0.256,-0.295,755.0,754.0,765.0,21.8,22.6,25.3
2018-01-29 21:36:15.462,-0.632,-0.887,-0.739,0.021,-0.261,-0.289,-0.634,-0.88,-0.745,0.019,-0.257,-0.291,755.0,754.0,765.0,21.8,22.6,25.4
2018-01-29 21:36:15.602,-0.632,-0.888,-0.74,0.021,-0.261,-0.289,-0.628,-0.885,-0.747,0.026,-0.251,-0.291,755.0,754.0,764.0,21.8,22.6,25.4
2018-01-29 21:36:15.758,-0.633,-0.888,-0.74,0.021,-0.261,-0.29,-0.633,-0.896,-0.742,0.024,-0.274,-0.295,755.0,753.0,764.0,21.7,22.6,25.3
